timestamp,seq,x_force,y_force,z_force,x_torque,y_torque,z_torque
1691682872190451937,90473,2.5512270459577886,0.35881060477422017,0.6433183581316223,-0.005728399560903055,-0.660494958887027,-0.0018807550266225852
1691682872200514073,90474,2.5486902166742404,0.3547152866546698,0.6476257907051848,-0.005709719594600166,-0.6604496478413673,-0.0017811174645232981
1691682872211087180,90475,2.5473569405348826,0.34896295288607115,0.651412787172646,-0.00570313367793724,-0.6604139577293806,-0.0016742468517825001
1691682872220445476,90476,2.547732482709321,0.3424734852707871,0.6546643792350109,-0.0057059059933629915,-0.660379567412261,-0.0015618671393598082
1691682872230710149,90477,2.5496152644453813,0.3365169692398965,0.6572419818945011,-0.005715894383980988,-0.6603390643757254,-0.001446421682434547
1691682872240522403,90478,2.5524209861377,0.33197698129935593,0.6591133904414374,-0.005730940677238997,-0.6602891488928303,-0.0013282073000768905
1691682872250529278,90479,2.5555034402457366,0.3289763233327808,0.6602284206483318,-0.005749583846355586,-0.6602321849473172,-0.0012054573860576716
1691682872261547234,90480,2.5583177088377558,0.32715527933214145,0.660439931625776,-0.005770164422222566,-0.6601735386979888,-0.0010777425069176526
1691682872270525024,90481,2.560446485685878,0.326263413777107,0.6598589724771843,-0.0057872865667057205,-0.6601172974824018,-0.0009480538508831699
1691682872280421047,90482,2.5616524569192163,0.3264290432207908,0.6591084427528529,-0.005792981748943148,-0.6600652594071706,-0.0008222416049805535
1691682872292616200,90483,2.562009188095263,0.32807029360032025,0.6590074899647019,-0.005786202867645869,-0.6600185134109293,-0.0007074392195699862
1691682872300691574,90484,2.561918905714324,0.33171536883493175,0.6601115441758838,-0.005779307412463776,-0.6599785218239735,-0.0006089578238327526
1691682872310432600,90485,2.5619221241599126,0.33761720692084696,0.6625932735767737,-0.005790025804488662,-0.6599468722858601,-0.0005253196627397615
1691682872320546282,90486,2.562394931461524,0.3452370452912718,0.6663066879188471,-0.005825641935858284,-0.6599243767495566,-0.0004465544582397985
1691682872331075549,90487,2.563295056046036,0.35327402965905624,0.6708040455308346,-0.005876190982057042,-0.6599104128139435,-0.0003606843733864027
1691682872340527475,90488,2.5641907605597494,0.3604421432216731,0.675388655703023,-0.005922901899280078,-0.6599033903537852,-0.00026379801273745745
1691682872350444406,90489,2.564628116730797,0.3661526582224284,0.67919050872657,-0.005952054270856834,-0.6599025951135942,-0.00016424660593004575
1691682872360504633,90490,2.564506219068671,0.37043364866534934,0.6811935727948891,-0.0059606202603343355,-0.6599100051695659,-7.778002964618486e-05
1691682872371090205,90491,2.5640861031413,0.37346548292633236,0.6803932417086281,-0.005951155562811226,-0.6599301238835553,-1.756230584901544e-05
1691682872390333866,90492,2.5636169400150366,0.37543222494850903,0.67607811915893,-0.005925851108046013,-0.6599681679065541,1.4056417334299808e-05
1691682872391824280,90493,2.5630514165165863,0.37674213646380633,0.6679680857944117,-0.005887345259444232,-0.660027671178924,2.5622331729925464e-05
1691682872407615882,90494,2.5623517547715093,0.3780655498794618,0.6563486529040367,-0.005841215617666,-0.6601063129666043,2.902499767867749e-05
1691682872410495366,90495,2.5619722445753434,0.37999625620635524,0.642327776841933,-0.005793758856366419,-0.6601931750901465,3.18852130817164e-05
1691682872420493412,90496,2.56258597540217,0.38283125713201116,0.6276743417676081,-0.005749395286978871,-0.6602748991603117,3.5371643806871595e-05
1691682872437006215,90497,2.564284362722605,0.38663539831441596,0.6140855632778002,-0.005712064970489805,-0.6603457726316169,3.691896220945467e-05
1691682872440657044,90498,2.5664384430595844,0.39114373498891736,0.602582567757286,-0.005685551817760129,-0.6604084337885616,3.443477035444815e-05
1691682872450555193,90499,2.5683708315485014,0.39553033222595263,0.5933557226050079,-0.005669579843972965,-0.6604668787511924,2.8437171046720843e-05
1691682872462150401,90500,2.5698300018286115,0.3986132704289741,0.5858887484386747,-0.005657528326214304,-0.6605238839332204,2.05906255635861e-05
1691682872470797351,90501,2.5708540391762207,0.39950411067961533,0.5793633735098914,-0.005640599813393297,-0.6605837698310354,9.99782651309058e-06
1691682872482531128,90502,2.5715440456643823,0.39812071950264133,0.5731659605656747,-0.0056143337958729075,-0.6606514898713467,-9.284033756777143e-06
1691682872491438221,90503,2.5720696954763356,0.39520825752275973,0.5671497498213042,-0.00558057293622909,-0.6607263433462864,-4.578610600643036e-05
1691682872504428262,90504,2.5727091843788465,0.39186303069183087,0.5616066083778845,-0.005544492944810155,-0.6607991119738185,-0.00010407446062330989
1691682872510647610,90505,2.573783415439028,0.3888186264223399,0.5569714949501271,-0.005511372815036892,-0.6608575886261856,-0.0001809743251376369
1691682872520545675,90506,2.575583206843094,0.3861054526250432,0.5533958857491733,-0.005486071436868348,-0.6608942330977469,-0.0002689595733650041
1691682872530622071,90507,2.57831851708786,0.3833660323472638,0.5506221778374845,-0.005473825706935448,-0.6609083708547119,-0.0003622043713853488
1691682872541056400,90508,2.581987354227606,0.380207966094529,0.5482574918405687,-0.005478619404279684,-0.6609037925808255,-0.00045874444389864513
1691682872550443390,90509,2.586152865739984,0.37613689545287465,0.5460190318765762,-0.005499623368592922,-0.6608868458537747,-0.0005586716772238138
