__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1691673428.859110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1691673428.859301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44403.000000,1691673428.845285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.867986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44404.000000,1691673428.855077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.867994,0.889746,-0.030253,-0.000105,-27.358804,0.010000,-0.000008,0.016560,0.000005,0.000046,-0.016182,10.756788,-0.000653,-0.002697,39.294276,-0.000653,1.004640,4.662123,0.003843,-1.896000,-0.049727,-0.016000,0.020880,1.226727,0.001772,-1.656000,-0.002728,0.008000,-0.093840,-0.000092,-0.004264,-0.933143,-0.074515,-0.000038,22693.000000,1691673428.853471,0.725486,-1.569998,0.000048,0.010514,0.000153,-0.000048,,,,,,,,,
1691673428.878890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44405.000000,1691673428.865160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.889433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44406.000000,1691673428.875115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.891237,0.614734,-0.030253,-0.001044,-27.649855,0.010000,-0.000008,-0.104880,0.000005,0.000046,0.013485,10.756808,0.002493,-0.010788,39.294276,-0.000653,0.772800,4.662113,-0.000565,-1.896000,-0.049727,-0.010999,0.021288,1.226727,0.001772,-1.654000,-0.001727,0.008000,-0.101200,-0.000184,-0.000138,-0.887143,-0.074515,-0.000038,22694.000000,1691673428.873460,0.788571,-1.569998,0.000048,-0.047314,-0.000228,-0.000048,,,,,,,,,
1691673428.896641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44407.000000,1691673428.885071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.908928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44408.000000,1691673428.895150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.913078,0.339721,-0.029869,-0.000034,-27.358804,0.010000,-0.000008,-0.099360,0.000005,0.000046,-0.008091,10.756808,0.001840,-0.008091,39.294276,-0.000653,0.485760,4.662113,-0.002607,-1.896000,-0.048728,-0.006000,0.021700,1.226727,0.004136,-1.652000,-0.001727,0.012000,-0.125120,-0.000215,-0.005384,-0.900286,-0.074510,0.000038,22695.000000,1691673428.893460,0.788571,-1.569998,0.000048,0.047314,-0.000228,-0.000048,,,,,,,,,
1691673428.917974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44409.000000,1691673428.905132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.926503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44410.000000,1691673428.915063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.928211,0.048532,-0.029869,-0.000060,-27.649855,0.010000,-0.000008,0.000000,0.000005,0.000046,-0.008091,10.756808,0.003265,-0.010788,39.294276,-0.000653,0.342240,4.662123,0.003026,-1.896000,-0.048137,-0.006000,0.024566,1.226136,-0.001772,-1.652000,-0.002137,0.007000,-0.125120,-0.000230,-0.000138,-0.939714,-0.074510,0.000038,22696.000000,1691673428.913459,0.767543,-1.569998,0.000048,-0.010514,0.000153,-0.000048,,,,,,,,,
1691673428.934762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44411.000000,1691673428.925203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.944762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44412.000000,1691673428.935156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.954388,0.889746,-0.029869,-0.001260,-26.485651,0.010000,-0.000008,-0.066240,0.000005,0.000046,-0.013485,10.756788,-0.000653,0.000000,39.294276,-0.000653,0.772800,4.662113,-0.004366,-1.896000,-0.048137,-0.006000,0.020880,1.226136,-0.001772,-1.652000,-0.003136,0.002000,-0.062560,-0.000230,-0.000138,-0.998857,-0.074510,0.000038,22697.000000,1691673428.933465,0.835886,-1.569998,0.000048,-0.068343,0.000153,-0.000048,,,,,,,,,
1691673428.956623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44413.000000,1691673428.945138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.965098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44414.000000,1691673428.955150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673428.965106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1691673428.967245,1.100050,-0.029869,0.000090,-26.194600,0.010000,-0.000008,-0.044160,0.000005,0.000046,-0.010788,10.756788,-0.000653,-0.008091,39.294276,-0.000653,0.640320,4.662123,0.000628,-1.893000,-0.045137,-0.006000,0.023337,1.226136,-0.001772,-1.652000,-0.003136,0.002000,-0.088320,-0.000230,-0.000138,-1.064571,-0.074510,0.000038,22698.000000,1691673428.953460,0.746514,-1.569998,0.000048,0.015771,0.000153,-0.000048,,,,,,,,,
1691673428.986814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44415.000000,1691673428.966066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.005126,0.064709,-0.029869,-0.000280,-26.485651,0.010000,-0.000008,-0.033120,0.000005,0.000046,-0.008091,10.756788,-0.000653,-0.002697,39.294276,-0.000653,0.518880,4.662113,-0.000094,-1.894000,-0.046137,0.008999,0.020880,1.226136,-0.001772,-1.651000,-0.002137,0.006000,-0.093840,-0.000230,-0.000138,-1.031714,-0.074510,0.000038,22699.000000,1691673428.973458,0.883200,-1.569998,0.000048,0.042057,0.000153,-0.001696,,,,,,,,,
1691673429.005879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44416.000000,1691673428.975183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.005890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44417.000000,1691673428.985047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.017119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44418.000000,1691673428.995281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.017134,0.630911,-0.030253,0.000068,-26.485651,0.010000,-0.000008,-0.149040,0.000005,0.000046,-0.024273,10.756788,-0.003463,-0.010788,39.294276,-0.000653,0.805920,4.662113,-0.001371,-1.894000,-0.046137,0.004000,0.021700,1.226136,-0.001772,-1.649000,-0.001136,0.006000,-0.062560,-0.000230,-0.000138,-1.077714,-0.074510,0.000038,22700.000000,1691673428.993475,0.704457,-1.569998,0.000048,-0.105143,0.000153,-0.000048,,,,,,,,,
1691673429.028828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44420.000000,1691673429.014944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.032327,1.811847,-0.030253,0.001522,-26.194600,0.010000,-0.000008,-0.171120,0.000005,0.000046,-0.013485,10.756808,0.000712,0.000000,39.294276,-0.000653,0.662400,4.662113,-0.006482,-1.894000,-0.047136,0.004000,0.020063,1.226136,-0.001772,-1.649000,-0.001136,0.009999,-0.068080,-0.000230,-0.000138,-0.854286,-0.074515,-0.000038,22701.000000,1691673429.013463,0.741257,-1.569998,0.000048,0.047314,0.000153,-0.000048,,,,,,,,,
1691673429.042046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44421.000000,1691673429.025039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.049293,0.194126,-0.029869,-0.000115,-26.485651,0.010000,-0.000008,-0.160080,0.000005,0.000046,-0.013485,10.756808,0.001425,-0.008091,39.294276,-0.000653,0.761760,4.662113,-0.002900,-1.893000,-0.045728,0.004000,0.023337,1.226727,0.001181,-1.649000,-0.001727,0.009999,-0.066240,-0.000230,-0.000138,-1.038286,-0.074515,-0.000038,22702.000000,1691673429.033461,0.751771,-1.569998,0.000048,-0.036800,-0.000609,-0.000048,,,,,,,,,
1691673429.054369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44422.000000,1691673429.035109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.068522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44423.000000,1691673429.044812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.071709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44424.000000,1691673429.054960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.072196,0.792683,-0.030253,-0.000414,-26.485651,0.010000,-0.000008,-0.231840,0.000005,0.000046,-0.002697,10.756788,-0.001464,-0.008091,39.294276,-0.000653,0.706560,4.662102,-0.004639,-1.894000,-0.046728,0.008000,0.020880,1.226727,0.001181,-1.656000,-0.005728,-0.009999,-0.031280,-0.000230,-0.000138,-0.952857,-0.074515,-0.000038,22703.000000,1691673429.053466,0.788571,-1.569998,0.000048,0.021029,-0.000228,-0.000048,,,,,,,,,
1691673429.076802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1691673429.082786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44425.000000,1691673429.065389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.095102,0.226481,-0.029869,-0.000109,-25.612497,0.010000,-0.000008,-0.154560,0.000000,-0.000158,-0.008091,10.756788,-0.000969,-0.008091,39.294276,-0.000653,0.916320,4.662113,0.002356,-1.899000,-0.050728,0.003000,0.022109,1.226727,0.001181,-1.654000,-0.004727,-0.009999,-0.033120,-0.000230,-0.000138,-0.933143,-0.074510,0.000038,22704.000000,1691673429.073467,0.751771,-1.569998,0.000048,-0.015771,0.000153,-0.000048,,,,,,,,,
1691673429.101486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44426.000000,1691673429.075900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.112857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44428.000000,1691673429.095010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.114548,1.455948,-0.029869,0.000018,-25.612497,0.010000,-0.000008,-0.093840,0.000000,-0.000046,-0.010788,10.756788,-0.000653,0.000000,39.294276,-0.000653,0.651360,4.662113,-0.001937,-1.899000,-0.050728,-0.017000,0.022929,1.226727,0.001181,-1.657000,-0.006727,-0.008999,-0.047840,-0.000230,-0.000138,-0.782000,-0.074510,0.000038,22705.000000,1691673429.093466,0.778057,-1.569998,0.000048,0.000000,0.000153,-0.000048,,,,,,,,,
