__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1692625253.613122,2.183922,-0.332831,-0.000785,51.224995,0.174687,-0.000008,0.143520,0.075999,-0.000046,-0.043152,-10.721041,0.005106,0.013485,7.223585,0.001880,2.793120,1.871426,0.002638,-1.899000,-0.045954,-0.032999,0.025795,1.224954,0.002363,-1.603000,0.009045,0.017999,0.020240,0.000000,-0.000138,-1.550857,0.000002,0.000038,39789.000000,1692625253.602681,0.594057,-1.238761,0.000048,0.015771,-0.024769,0.000048,,,,,,,,,
1692625253.620505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78647.000000,1692625253.610481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.635942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78648.000000,1692625253.620477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.638540,0.663265,-0.332831,-0.000018,51.516046,0.174687,-0.000008,0.165600,0.075999,-0.000046,0.021576,-10.721140,-0.000811,0.010788,7.223585,0.000653,2.682720,1.871426,-0.000167,-1.894000,-0.043955,0.013000,0.027841,1.224954,-0.000590,-1.600000,0.010046,0.013000,-0.014720,0.000000,-0.000138,-1.616571,0.000002,0.000038,39790.000000,1692625253.622697,0.557257,-1.238761,0.000048,-0.068343,-0.024769,0.000048,,,,,,,,,
1692625253.645983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78649.000000,1692625253.630263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.653266,0.744151,-0.332831,-0.000018,50.933944,0.174687,-0.000008,0.132480,0.075999,-0.000046,0.067425,-10.721140,-0.011737,0.010788,7.223585,0.000653,2.208000,1.871426,-0.003487,-1.896000,-0.045137,0.021999,0.029070,1.226136,-0.000590,-1.601000,0.008864,0.021999,-0.009200,0.000000,-0.000138,-1.590286,0.000002,0.000038,39791.000000,1692625253.632681,0.604571,-1.238761,0.000048,-0.010514,-0.024769,0.000048,,,,,,,,,
1692625253.659424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78650.000000,1692625253.640353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.661401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78651.000000,1692625253.650490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.675050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78652.000000,1692625253.660372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.681003,0.129418,-0.332831,-0.000032,50.933944,0.174687,-0.000008,0.093840,0.075999,-0.000046,0.016182,-10.721081,0.011559,0.005394,7.223585,0.000771,2.605440,1.871436,0.006963,-1.896000,-0.045137,-0.004999,0.027432,1.226136,0.005318,-1.598000,0.010863,0.028000,0.031280,0.000000,-0.000138,-1.485143,0.000002,0.000038,39792.000000,1692625253.662682,0.604571,-1.238761,0.000048,0.031543,-0.024769,0.000048,,,,,,,,,
1692625253.684699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78653.000000,1692625253.670468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.686248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78654.000000,1692625253.680521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
